STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,TRADE_FLOW,Trade flow,END_USE,End-use,PRODUCT,Product,COUNTERPART_AREA,Counterpart area,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MYS,Malaysia,USD,US dollar,2021,,19086.058,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,WXD,Rest of the world,USD,US dollar,2021,,4.297,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MEX,Mexico,USD,US dollar,2021,,15569.258,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,FIN,Finland,USD,US dollar,2021,,647.973,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,ECU,Ecuador,USD,US dollar,2021,,2.936,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,WSM,Samoa,USD,US dollar,2021,,7.663,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,LKA,Sri Lanka,USD,US dollar,2021,,116.088,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,VUT,Vanuatu,USD,US dollar,2021,,3.76,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,UKR,Ukraine,USD,US dollar,2021,,445.16,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,NOR,Norway,USD,US dollar,2021,,865.54,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,HUN,Hungary,USD,US dollar,2021,,16337.831,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,SVN,Slovenia,USD,US dollar,2021,,218.068,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,BEL,Belgium,USD,US dollar,2021,,4493.236,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,BGR,Bulgaria,USD,US dollar,2021,,566.835,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,GBR,United Kingdom,USD,US dollar,2021,,4210.823,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,GHA,Ghana,USD,US dollar,2021,,0.537,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,POL,Poland,USD,US dollar,2021,,1824.287,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,ARE,United Arab Emirates,USD,US dollar,2021,,382.961,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,EST,Estonia,USD,US dollar,2021,,4.87,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,QAT,Qatar,USD,US dollar,2021,,76.055,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,KOR,Korea,USD,US dollar,2021,,83727.464,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,SVK,Slovak Republic,USD,US dollar,2021,,227.199,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,ZAF,South Africa,USD,US dollar,2021,,5957.943,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,SAU,Saudi Arabia,USD,US dollar,2021,,277.544,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,LTU,Lithuania,USD,US dollar,2021,,84.22,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,TUR,Türkiye,USD,US dollar,2021,,1228.987,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,UGA,Uganda,USD,US dollar,2021,,2.793,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,SGP,Singapore,USD,US dollar,2021,,51404.255,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,GRC,Greece,USD,US dollar,2021,,42.288,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,ITA,Italy,USD,US dollar,2021,,3109.527,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,TUN,Tunisia,USD,US dollar,2021,,48.054,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,THA,Thailand,USD,US dollar,2021,,61009.552,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,LBN,Lebanon,USD,US dollar,2021,,5.872,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,BLR,Belarus,USD,US dollar,2021,,1006.872,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,CYP,Cyprus,USD,US dollar,2021,,3.509,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,FJI,Fiji,USD,US dollar,2021,,31.332,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,KHM,Cambodia,USD,US dollar,2021,,200.701,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,LVA,Latvia,USD,US dollar,2021,,111.755,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,CHE,Switzerland,USD,US dollar,2021,,2107.453,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,PRT,Portugal,USD,US dollar,2021,,18.333,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MLI,Mali,USD,US dollar,2021,,325.634,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,PAN,Panama,USD,US dollar,2021,,6.768,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,ARG,Argentina,USD,US dollar,2021,,182.261,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,SLV,El Salvador,USD,US dollar,2021,,178.93,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,PLW,Palau,USD,US dollar,2021,,5.944,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,CRI,Costa Rica,USD,US dollar,2021,,0.036,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,NLD,Netherlands,USD,US dollar,2021,,37604.032,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,JOR,Jordan,USD,US dollar,2021,,126.294,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,DNK,Denmark,USD,US dollar,2021,,705.228,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,CAN,Canada,USD,US dollar,2021,,2924.365,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,DOM,Dominican Republic,USD,US dollar,2021,,14.109,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,KEN,Kenya,USD,US dollar,2021,,3.115,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,DMA,Dominica,USD,US dollar,2021,,0.573,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,CHL,Chile,USD,US dollar,2021,,4.476,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,OMN,Oman,USD,US dollar,2021,,27.25,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,CHN,China (People’s Republic of),USD,US dollar,2021,,1437250.129,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,BWA,Botswana,USD,US dollar,2021,,1.862,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,TTO,Trinidad and Tobago,USD,US dollar,2021,,0.358,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,PHL,Philippines,USD,US dollar,2021,,7545.507,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MLT,Malta,USD,US dollar,2021,,4.046,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,IDN,Indonesia,USD,US dollar,2021,,2884.547,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MNG,Mongolia,USD,US dollar,2021,,156.873,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,CAF,Central African Republic,USD,US dollar,2021,,35.557,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,BIH,Bosnia and Herzegovina,USD,US dollar,2021,,32.334,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,GEO,Georgia,USD,US dollar,2021,,2.757,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,XPRCS,Precious goods,_T,Total,DEU,Germany,USD,US dollar,2020,,13347.997,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,XPRCS,Precious goods,_T,Total,MOZ,Mozambique,USD,US dollar,2020,,28.298,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,XPC,Personal computers,_T,Total,NLD,Netherlands,USD,US dollar,2020,,115171.373,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,XPC,Personal computers,_T,Total,AUT,Austria,USD,US dollar,2020,,1534.14,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,XPC,Personal computers,_T,Total,PNG,Papua New Guinea,USD,US dollar,2020,,1.973,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,XPC,Personal computers,_T,Total,SVK,Slovak Republic,USD,US dollar,2020,,208.391,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,XPC,Personal computers,_T,Total,JPN,Japan,USD,US dollar,2020,,37900.087,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,XPC,Personal computers,_T,Total,BHS,Bahamas,USD,US dollar,2020,,2.721,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,XPC,Personal computers,_T,Total,VNM,Viet Nam,USD,US dollar,2020,,37022.341,,3,Thousands
