layer,hs_code,hs_desc,year,reporter_code,reporter,partner_code,partner,trade_value_usd,reporter_rank,reporter_export_share,reporter_selection_reason
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,JPN,Japan,8652839.516,12,0.01091786679810739,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,NLD,Netherlands,12489356.831,12,0.01091786679810739,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,IND,India,3188505.939,12,0.01091786679810739,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,SGP,Singapore,3740279.201,12,0.01091786679810739,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,VNM,Viet Nam,1232477.586,12,0.01091786679810739,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,SWE,Sweden,1283037.61,12,0.01091786679810739,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,THA,Thailand,2337206.684,12,0.01091786679810739,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,GBR,United Kingdom,91219870.02,12,0.01091786679810739,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,USA,USA,63073614.511,12,0.01091786679810739,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,AUT,Austria,1373784.076,12,0.01091786679810739,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,FRA,France,3571854.603,12,0.01091786679810739,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,DEU,Germany,4530408.967,12,0.01091786679810739,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,ITA,Italy,2949631.335,12,0.01091786679810739,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,NLD,Netherlands,1707404.624,12,0.01091786679810739,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,CHE,Switzerland,3315302.471,12,0.01091786679810739,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,GBR,United Kingdom,4133339.079,12,0.01091786679810739,coverage_threshold
layer2_backend,852359,"Semiconductor media; other than smart cards, whether or not recorded, excluding products of Chapter 37",2022,IRL,Ireland,NLD,Netherlands,1653385.336,12,0.01091786679810739,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,AUT,Austria,1990108.507,13,0.01067595680453847,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,CHN,China,50440230.312,13,0.01067595680453847,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,DEU,Germany,60266644.469,13,0.01067595680453847,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,ISR,Israel,41222760.588,13,0.01067595680453847,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,ITA,Italy,36423021.604,13,0.01067595680453847,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,JPN,Japan,46130891.921,13,0.01067595680453847,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,KOR,Rep. of Korea,39415696.596,13,0.01067595680453847,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,MYS,Malaysia,7425586.907,13,0.01067595680453847,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,NLD,Netherlands,30853229.45,13,0.01067595680453847,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,SGP,Singapore,137859477.32,13,0.01067595680453847,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,GBR,United Kingdom,4565183.088,13,0.01067595680453847,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,FRA,France,USA,USA,134476419.394,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,AUT,Austria,1676861.873,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,CHN,China,14261085.933,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,FIN,Finland,1021820.117,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,DEU,Germany,8997035.064,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,HKG,"China, Hong Kong SAR",3269821.197,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,ITA,Italy,234876923.168,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,JPN,Japan,1901086.268,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,KOR,Rep. of Korea,4203770.078,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,IND,India,1190127.126,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,SGP,Singapore,4494874.452,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,GBR,United Kingdom,4409062.74,13,0.01067595680453847,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,FRA,France,USA,USA,4717133.564,13,0.01067595680453847,coverage_threshold
layer1_frontend,848640,"Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles, assembling semiconductor devices or electronic integrated circuits, or for lifting, handling, loading or unloading items of heading 8486",2022,FRA,France,CHN,China,1378197.089,13,0.01067595680453847,coverage_threshold
layer1_frontend,848640,"Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles, assembling semiconductor devices or electronic integrated circuits, or for lifting, handling, loading or unloading items of heading 8486",2022,FRA,France,DEU,Germany,3780481.359,13,0.01067595680453847,coverage_threshold
layer1_frontend,848640,"Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles, assembling semiconductor devices or electronic integrated circuits, or for lifting, handling, loading or unloading items of heading 8486",2022,FRA,France,KOR,Rep. of Korea,2187108.013,13,0.01067595680453847,coverage_threshold
layer1_frontend,848640,"Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles, assembling semiconductor devices or electronic integrated circuits, or for lifting, handling, loading or unloading items of heading 8486",2022,FRA,France,MYS,Malaysia,1399759.082,13,0.01067595680453847,coverage_threshold
layer1_frontend,848640,"Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles, assembling semiconductor devices or electronic integrated circuits, or for lifting, handling, loading or unloading items of heading 8486",2022,FRA,France,NLD,Netherlands,1130702.727,13,0.01067595680453847,coverage_threshold
layer1_frontend,848640,"Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles, assembling semiconductor devices or electronic integrated circuits, or for lifting, handling, loading or unloading items of heading 8486",2022,FRA,France,SGP,Singapore,1711019.255,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,AUT,Austria,5133681.446,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,CHN,China,11341631.5,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,DEU,Germany,8157075.633,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,ITA,Italy,3137937.575,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,JPN,Japan,2711638.457,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,KOR,Rep. of Korea,1703506.495,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,MYS,Malaysia,2648433.854,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,NLD,Netherlands,6866524.238,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,SGP,Singapore,5023951.731,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,CHE,Switzerland,2791267.364,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,GBR,United Kingdom,3989932.247,13,0.01067595680453847,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,FRA,France,USA,USA,14594483.071,13,0.01067595680453847,coverage_threshold
